time,Open,High,Low,Close,Volume
2024-06-10 19:30:00+00:00,19075.720703125,19079.34375,19052.1328125,19078.21875,99184726
2024-06-11 13:30:00+00:00,19054.94921875,19061.904296875,18968.6328125,19030.37109375,0
2024-06-11 14:30:00+00:00,19087.39453125,19104.052734375,19050.615234375,19056.4296875,132077974
2024-06-11 15:30:00+00:00,19065.421875,19097.849609375,19033.60546875,19086.421875,119404493
2024-06-11 16:30:00+00:00,19087.330078125,19110.080078125,19059.787109375,19065.650390625,78520593
2024-06-11 17:30:00+00:00,19178.25390625,19178.3046875,19086.599609375,19087.390625,71489879
2024-06-11 18:30:00+00:00,19160.6875,19196.794921875,19159.146484375,19178.69140625,86059393
2024-06-11 19:30:00+00:00,19210.5546875,19210.5546875,19157.58984375,19158.03515625,94714954
2024-06-12 13:30:00+00:00,19510.458984375,19511.658203125,19349.115234375,19355.51171875,0
2024-06-12 14:30:00+00:00,19501.669921875,19511.83203125,19458.259765625,19509.7109375,158939213
2024-06-12 15:30:00+00:00,19469.939453125,19501.84375,19465.0703125,19501.84375,113739984
2024-06-12 16:30:00+00:00,19493.609375,19504.375,19463.982421875,19470.078125,86768707
2024-06-12 17:30:00+00:00,19495.8203125,19500.015625,19428.755859375,19493.19140625,108551629
2024-06-12 18:30:00+00:00,19433.697265625,19556.89453125,19423.751953125,19497.734375,134193430
2024-06-12 19:30:00+00:00,19465.853515625,19495.80859375,19403.673828125,19434.7421875,131275086
2024-06-13 13:30:00+00:00,19544.349609375,19637.2421875,19506.580078125,19610.125,0
2024-06-13 14:30:00+00:00,19550.83984375,19565.908203125,19518.482421875,19542.189453125,131773048
2024-06-13 15:30:00+00:00,19479.978515625,19579.2578125,19478.2265625,19551.318359375,98639809
2024-06-13 16:30:00+00:00,19545.8515625,19555.78515625,19474.076171875,19479.306640625,87300888
2024-06-13 17:30:00+00:00,19559.505859375,19567.619140625,19527.77734375,19546.8359375,77506808
2024-06-13 18:30:00+00:00,19575.88671875,19589.865234375,19557.951171875,19559.2109375,104755590
2024-06-13 19:30:00+00:00,19572.7734375,19604.216796875,19563.423828125,19575.22265625,102494327
2024-06-14 13:30:00+00:00,19606.373046875,19625.60546875,19536.771484375,19557.287109375,0
2024-06-14 14:30:00+00:00,19596.138671875,19611.68359375,19557.970703125,19606.435546875,130399099
2024-06-14 15:30:00+00:00,19588.078125,19618.4609375,19548.466796875,19596.51953125,107078301
2024-06-14 16:30:00+00:00,19639.84765625,19644.509765625,19582.263671875,19588.080078125,88700911
2024-06-14 17:30:00+00:00,19635.814453125,19653.888671875,19611.142578125,19640.662109375,87846279
2024-06-14 18:30:00+00:00,19650.138671875,19655.74609375,19615.943359375,19637.0859375,90617141
2024-06-14 19:30:00+00:00,19663.341796875,19664.59375,19623.921875,19649.1015625,96920983
2024-06-17 13:30:00+00:00,19667.24609375,19701.1796875,19624.955078125,19682.15625,0
2024-06-17 14:30:00+00:00,19729.447265625,19736.396484375,19668.3125,19669.365234375,141955227
2024-06-17 15:30:00+00:00,19796.294921875,19796.294921875,19720.896484375,19728.837890625,99764565
2024-06-17 16:30:00+00:00,19868.259765625,19876.298828125,19789.119140625,19797.791015625,93173318
2024-06-17 17:30:00+00:00,19947.810546875,19977.1796875,19866.48046875,19869.220703125,104766525
2024-06-17 18:30:00+00:00,19970.01953125,19971.125,19928.978515625,19948.255859375,101659303
2024-06-17 19:30:00+00:00,19904.1953125,19969.455078125,19898.0,19969.455078125,115205795
2024-06-18 13:30:00+00:00,19895.34765625,19934.619140625,19880.365234375,19909.310546875,0
2024-06-18 14:30:00+00:00,19868.578125,19913.716796875,19838.083984375,19897.2890625,128371173
2024-06-18 15:30:00+00:00,19888.37890625,19909.39453125,19863.5625,19867.70703125,108048509
2024-06-18 16:30:00+00:00,19927.607421875,19928.25,19882.474609375,19888.626953125,102151199
2024-06-18 17:30:00+00:00,19898.93359375,19940.4453125,19879.64453125,19927.328125,108991568
2024-06-18 18:30:00+00:00,19906.302734375,19912.712890625,19888.400390625,19898.521484375,104202498
2024-06-18 19:30:00+00:00,19906.615234375,19920.021484375,19888.98046875,19905.861328125,105343296
2024-06-20 13:30:00+00:00,19887.380859375,19979.927734375,19839.123046875,19962.169921875,0
2024-06-20 14:30:00+00:00,19910.314453125,19944.587890625,19879.767578125,19884.40625,154877187
2024-06-20 15:30:00+00:00,19787.314453125,19928.607421875,19787.314453125,19906.8359375,141637244
2024-06-20 16:30:00+00:00,19731.54296875,19816.84765625,19723.13671875,19786.310546875,155356982
2024-06-20 17:30:00+00:00,19793.37890625,19802.224609375,19685.595703125,19730.9296875,138760518
2024-06-20 18:30:00+00:00,19748.859375,19795.234375,19690.2109375,19792.580078125,129519766
2024-06-20 19:30:00+00:00,19753.068359375,19787.89453125,19740.13671875,19748.41015625,127591000
2024-06-21 13:30:00+00:00,19697.751953125,19753.240234375,19644.830078125,19723.84765625,0
2024-06-21 14:30:00+00:00,19728.634765625,19766.603515625,19676.173828125,19697.78125,158688289
2024-06-21 15:30:00+00:00,19773.451171875,19801.505859375,19711.83984375,19730.25,119421936
2024-06-21 16:30:00+00:00,19707.943359375,19780.24609375,19696.310546875,19775.119140625,108373216
2024-06-21 17:30:00+00:00,19728.435546875,19729.068359375,19680.541015625,19706.560546875,102729636
2024-06-21 18:30:00+00:00,19723.556640625,19736.076171875,19701.966796875,19727.154296875,109242326
2024-06-21 19:30:00+00:00,19704.861328125,19739.478515625,19700.779296875,19724.455078125,159599000
2024-06-24 13:30:00+00:00,19619.556640625,19722.783203125,19598.0078125,19644.201171875,0
2024-06-24 14:30:00+00:00,19638.3046875,19669.46484375,19556.529296875,19622.775390625,199556654
2024-06-24 15:30:00+00:00,19630.494140625,19652.4609375,19612.33984375,19641.31640625,107141325
2024-06-24 16:30:00+00:00,19551.083984375,19646.11328125,19536.65625,19628.1328125,94627128
2024-06-24 17:30:00+00:00,19512.64453125,19561.16015625,19507.4765625,19549.427734375,92512185
2024-06-24 18:30:00+00:00,19562.6875,19581.55078125,19501.078125,19513.2734375,104655769
2024-06-24 19:30:00+00:00,19477.427734375,19568.03125,19472.529296875,19562.384765625,116027599
2024-06-25 13:30:00+00:00,19613.62109375,19627.353515625,19524.27734375,19551.84765625,0
2024-06-25 14:30:00+00:00,19665.759765625,19674.19921875,19590.6796875,19614.970703125,135681887
2024-06-25 15:30:00+00:00,19656.056640625,19697.3203125,19647.09765625,19667.42578125,111950130
2024-06-25 16:30:00+00:00,19629.720703125,19655.640625,19579.59765625,19655.640625,88349602
2024-06-25 17:30:00+00:00,19695.033203125,19695.033203125,19618.48828125,19630.4375,74215604
2024-06-25 18:30:00+00:00,19711.88671875,19712.142578125,19657.876953125,19694.263671875,83935167
2024-06-25 19:30:00+00:00,19706.341796875,19711.966796875,19676.12890625,19711.966796875,98336946
2024-06-26 13:30:00+00:00,19695.54296875,19755.798828125,19660.685546875,19673.677734375,0
2024-06-26 14:30:00+00:00,19695.58203125,19744.689453125,19654.18359375,19699.513671875,157772501
2024-06-26 15:30:00+00:00,19741.734375,19757.103515625,19682.201171875,19695.103515625,108233786
2024-06-26 16:30:00+00:00,19699.166015625,19743.48828125,19681.109375,19740.447265625,92788451
2024-06-26 17:30:00+00:00,19709.861328125,19725.173828125,19694.705078125,19699.5625,84443853
2024-06-26 18:30:00+00:00,19700.390625,19721.517578125,19669.892578125,19709.943359375,96550143
2024-06-26 19:30:00+00:00,19748.064453125,19762.84375,19693.078125,19700.8828125,113911449
2024-06-27 13:30:00+00:00,19820.720703125,19850.630859375,19749.974609375,19749.974609375,0
2024-06-27 14:30:00+00:00,19737.2734375,19821.29296875,19728.763671875,19818.099609375,142775939
2024-06-27 15:30:00+00:00,19774.568359375,19777.681640625,19701.572265625,19738.361328125,113904228
2024-06-27 16:30:00+00:00,19795.958984375,19798.380859375,19768.505859375,19774.78515625,94833617
2024-06-27 17:30:00+00:00,19756.1484375,19807.662109375,19744.052734375,19795.97265625,78536629
2024-06-27 18:30:00+00:00,19795.20703125,19801.775390625,19748.94921875,19755.8515625,88485861
2024-06-27 19:30:00+00:00,19785.818359375,19794.970703125,19743.7578125,19793.90625,113373257
2024-06-28 13:30:00+00:00,19968.46875,20016.24609375,19791.25,19812.150390625,0
2024-06-28 14:30:00+00:00,19854.33203125,19993.8984375,19838.296875,19970.666015625,147896419
2024-06-28 15:30:00+00:00,19822.611328125,19880.2890625,19782.244140625,19854.041015625,105818501
2024-06-28 16:30:00+00:00,19803.876953125,19828.1640625,19747.505859375,19822.267578125,99089660
2024-06-28 17:30:00+00:00,19769.044921875,19823.40234375,19766.177734375,19804.5703125,77404436
2024-06-28 18:30:00+00:00,19745.873046875,19785.640625,19745.220703125,19767.73046875,83322075
2024-06-28 19:30:00+00:00,19673.001953125,19766.8515625,19665.84765625,19745.75,131642990
2024-07-01 13:30:00+00:00,19691.541015625,19739.935546875,19578.064453125,19721.599609375,0
2024-07-01 14:30:00+00:00,19710.22265625,19713.3046875,19628.833984375,19696.17578125,142235941
2024-07-01 15:30:00+00:00,19773.87890625,19777.388671875,19687.759765625,19703.189453125,107157451
2024-07-01 16:30:00+00:00,19765.328125,19785.498046875,19737.43359375,19773.6171875,84562686
2024-07-01 17:30:00+00:00,19765.09375,19805.310546875,19743.0,19762.814453125,79098488
2024-07-01 18:30:00+00:00,19765.52734375,19799.87109375,19746.439453125,19764.13671875,96020061
2024-07-01 19:30:00+00:00,19807.037109375,19827.33203125,19761.345703125,19765.419921875,91678366
2024-07-02 13:30:00+00:00,19816.982421875,19855.216796875,19742.96484375,19742.96484375,0
2024-07-02 14:30:00+00:00,19880.083984375,19889.212890625,19818.90234375,19818.90234375,0
2024-07-02 15:30:00+00:00,19864.9921875,19909.8125,19831.576171875,19880.662109375,490708610
2024-07-02 16:30:00+00:00,19932.919921875,19941.927734375,19861.21484375,19864.951171875,80698352
2024-07-02 17:30:00+00:00,19980.19140625,19983.685546875,19923.494140625,19935.01953125,82992812
2024-07-02 18:30:00+00:00,19982.572265625,19994.220703125,19966.98046875,19980.40625,84527697
2024-07-02 19:30:00+00:00,20013.033203125,20013.62890625,19969.140625,19980.484375,90973805
2024-07-03 13:30:00+00:00,20026.220703125,20058.072265625,19999.44921875,19999.44921875,0
2024-07-03 14:30:00+00:00,20110.5859375,20117.66796875,20020.865234375,20028.359375,183046237
2024-07-03 15:30:00+00:00,20182.44921875,20182.44921875,20095.61328125,20108.720703125,135758956
2024-07-05 13:30:00+00:00,20286.5546875,20310.2578125,20202.234375,20220.19140625,0
2024-07-05 14:30:00+00:00,20325.888671875,20331.912109375,20264.94140625,20287.017578125,126234568
2024-07-05 15:30:00+00:00,20380.029296875,20380.0859375,20325.73046875,20326.20703125,102351516
2024-07-05 16:30:00+00:00,20378.888671875,20384.078125,20343.744140625,20378.67578125,74080215
2024-07-05 17:30:00+00:00,20367.98046875,20398.376953125,20367.98046875,20378.71484375,75505595
2024-07-05 18:30:00+00:00,20390.865234375,20399.91015625,20360.1328125,20368.041015625,74167121
2024-07-05 19:30:00+00:00,20389.236328125,20406.85546875,20382.025390625,20390.16796875,91501823
2024-07-08 13:30:00+00:00,20398.259765625,20426.796875,20374.283203125,20394.412109375,0
2024-07-08 14:30:00+00:00,20433.421875,20435.396484375,20363.37109375,20398.330078125,129990196
2024-07-08 15:30:00+00:00,20395.7109375,20441.33203125,20386.58203125,20433.357421875,103129675
2024-07-08 16:30:00+00:00,20423.544921875,20423.544921875,20386.091796875,20395.99609375,85659701
2024-07-08 17:30:00+00:00,20425.021484375,20440.87890625,20407.560546875,20423.931640625,81677137
2024-07-08 18:30:00+00:00,20395.921875,20425.025390625,20385.3515625,20425.025390625,85457808
2024-07-08 19:30:00+00:00,20438.3671875,20455.380859375,20390.505859375,20395.365234375,95195138
2024-07-09 13:30:00+00:00,20476.73046875,20542.16796875,20469.296875,20498.0859375,0
2024-07-09 14:30:00+00:00,20460.009765625,20514.267578125,20449.228515625,20476.357421875,139470842
2024-07-09 15:30:00+00:00,20476.162109375,20491.359375,20451.166015625,20462.748046875,107740686
2024-07-09 16:30:00+00:00,20408.908203125,20478.85546875,20395.572265625,20475.82421875,119577587
2024-07-09 17:30:00+00:00,20427.853515625,20443.736328125,20407.5,20408.62109375,85009914
2024-07-09 18:30:00+00:00,20438.048828125,20455.82421875,20419.576171875,20427.97265625,90636535
2024-07-09 19:30:00+00:00,20454.67578125,20458.255859375,20430.701171875,20436.55859375,96868352
2024-07-10 13:30:00+00:00,20546.185546875,20568.787109375,20499.73046875,20534.322265625,0
2024-07-10 14:30:00+00:00,20527.3125,20546.943359375,20480.244140625,20544.677734375,139624745
2024-07-10 15:30:00+00:00,20584.70703125,20589.25,20527.25390625,20528.73828125,98795095
2024-07-10 16:30:00+00:00,20625.515625,20637.158203125,20581.998046875,20587.15625,95039071
2024-07-10 17:30:00+00:00,20639.41015625,20653.900390625,20624.34765625,20626.625,75065543
2024-07-10 18:30:00+00:00,20643.123046875,20665.033203125,20629.2734375,20640.44921875,90131086
2024-07-10 19:30:00+00:00,20673.421875,20690.228515625,20638.859375,20643.2265625,98000472
2024-07-11 13:30:00+00:00,20472.47265625,20671.328125,20440.353515625,20660.9921875,0
2024-07-11 14:30:00+00:00,20318.30859375,20503.833984375,20310.41796875,20474.900390625,179475433
2024-07-11 15:30:00+00:00,20294.0078125,20322.267578125,20238.640625,20314.6875,189447287
2024-07-11 16:30:00+00:00,20267.75,20324.15625,20211.763671875,20292.353515625,104969021
2024-07-11 17:30:00+00:00,20200.2890625,20265.03125,20165.39453125,20265.03125,101849748
2024-07-11 18:30:00+00:00,20223.119140625,20279.220703125,20198.572265625,20198.720703125,112100423
2024-07-11 19:30:00+00:00,20217.05859375,20273.431640625,20216.806640625,20226.119140625,112913237
2024-07-12 13:30:00+00:00,20343.099609375,20374.611328125,20219.541015625,20230.46875,0
2024-07-12 14:30:00+00:00,20443.5703125,20455.19921875,20339.138671875,20342.724609375,140870278
2024-07-12 15:30:00+00:00,20380.9453125,20456.185546875,20349.890625,20444.40234375,95939736
2024-07-12 16:30:00+00:00,20456.939453125,20456.939453125,20370.974609375,20382.341796875,80332162
2024-07-12 17:30:00+00:00,20491.64453125,20526.083984375,20452.755859375,20456.533203125,94369917
2024-07-12 18:30:00+00:00,20468.818359375,20502.640625,20455.669921875,20492.783203125,87597739
2024-07-12 19:30:00+00:00,20332.220703125,20468.21875,20307.517578125,20468.21875,117387301
2024-07-15 13:30:00+00:00,20477.99609375,20478.88671875,20384.392578125,20415.9375,0
2024-07-15 14:30:00+00:00,20529.220703125,20585.171875,20475.283203125,20475.56640625,121175542
2024-07-15 15:30:00+00:00,20456.234375,20536.453125,20404.1015625,20531.140625,117727035
2024-07-15 16:30:00+00:00,20402.978515625,20475.26953125,20387.306640625,20454.890625,82270811
2024-07-15 17:30:00+00:00,20394.091796875,20401.51171875,20347.39453125,20394.560546875,79716328
2024-07-15 18:30:00+00:00,20416.947265625,20436.44140625,20381.10546875,20393.99609375,83462989
2024-07-15 19:30:00+00:00,20392.841796875,20430.6171875,20304.533203125,20417.0859375,95292310
2024-07-16 13:30:00+00:00,20319.5078125,20476.01171875,20285.09375,20437.400390625,0
2024-07-16 14:30:00+00:00,20355.939453125,20401.220703125,20312.265625,20312.265625,113433322
2024-07-16 15:30:00+00:00,20285.9609375,20370.205078125,20277.06640625,20355.048828125,93654961
2024-07-16 16:30:00+00:00,20311.66796875,20344.908203125,20266.51171875,20285.83203125,83095681
2024-07-16 17:30:00+00:00,20332.455078125,20340.376953125,20290.640625,20307.4609375,87843420
2024-07-16 18:30:00+00:00,20374.583984375,20385.830078125,20327.744140625,20331.126953125,87552791
2024-07-16 19:30:00+00:00,20397.21484375,20408.58984375,20360.423828125,20373.091796875,89285815
2024-07-17 13:30:00+00:00,19936.072265625,20079.67578125,19905.423828125,20046.328125,0
2024-07-17 14:30:00+00:00,19929.83984375,19981.662109375,19901.517578125,19933.419921875,172677412
2024-07-17 15:30:00+00:00,19838.615234375,19937.197265625,19831.990234375,19933.158203125,144598065
2024-07-17 16:30:00+00:00,19851.134765625,19872.29296875,19813.064453125,19838.44140625,140871519
2024-07-17 17:30:00+00:00,19864.57421875,19886.537109375,19821.328125,19849.169921875,109124225
2024-07-17 18:30:00+00:00,19860.5703125,19877.470703125,19809.7265625,19862.9453125,125795467
2024-07-17 19:30:00+00:00,19801.06640625,19875.51953125,19793.75,19860.435546875,129428000
2024-07-18 13:30:00+00:00,19857.08984375,19947.74609375,19833.783203125,19939.650390625,0
2024-07-18 14:30:00+00:00,19632.158203125,19856.767578125,19626.255859375,19856.767578125,212343614
2024-07-18 15:30:00+00:00,19644.953125,19666.37109375,19586.427734375,19627.099609375,148518550
2024-07-18 16:30:00+00:00,19713.189453125,19754.435546875,19631.685546875,19642.6640625,118379237
2024-07-18 17:30:00+00:00,19663.96484375,19740.998046875,19657.064453125,19713.033203125,100079132
2024-07-18 18:30:00+00:00,19635.005859375,19677.353515625,19575.861328125,19661.279296875,119609717
2024-07-18 19:30:00+00:00,19706.314453125,19767.8515625,19625.107421875,19630.5625,119559097
2024-07-19 13:30:00+00:00,19629.15625,19782.97265625,19629.15625,19683.533203125,0
2024-07-19 14:30:00+00:00,19571.15625,19689.6015625,19569.5234375,19626.318359375,124443764
2024-07-19 15:30:00+00:00,19568.84765625,19638.044921875,19532.017578125,19569.455078125,101311046
2024-07-19 16:30:00+00:00,19511.59765625,19573.185546875,19479.716796875,19569.421875,91295083
2024-07-19 17:30:00+00:00,19517.228515625,19564.21875,19489.021484375,19511.759765625,85358872
2024-07-19 18:30:00+00:00,19588.103515625,19601.447265625,19495.33984375,19517.64453125,103858820
2024-07-19 19:30:00+00:00,19523.5703125,19589.482421875,19505.375,19588.431640625,119899350
2024-07-22 13:30:00+00:00,19775.84765625,19837.724609375,19708.634765625,19749.49609375,0
2024-07-22 14:30:00+00:00,19663.548828125,19831.49609375,19657.177734375,19778.763671875,124240842
2024-07-22 15:30:00+00:00,19713.185546875,19726.419921875,19638.44140625,19658.77734375,92091455
2024-07-22 16:30:00+00:00,19801.228515625,19809.8984375,19705.001953125,19713.009765625,78812765
2024-07-22 17:30:00+00:00,19842.87890625,19861.720703125,19800.8359375,19801.21484375,86040303
2024-07-22 18:30:00+00:00,19817.048828125,19860.326171875,19805.283203125,19842.1484375,96380312
2024-07-22 19:30:00+00:00,19831.228515625,19852.205078125,19806.3046875,19817.626953125,101780414
2024-07-23 13:30:00+00:00,19843.755859375,19870.01953125,19763.880859375,19783.611328125,0
2024-07-23 14:30:00+00:00,19886.18359375,19903.341796875,19759.998046875,19846.546875,117592317
2024-07-23 15:30:00+00:00,19795.298828125,19895.56640625,19774.828125,19885.822265625,90919480
2024-07-23 16:30:00+00:00,19788.013671875,19802.73046875,19750.638671875,19793.021484375,71600889
2024-07-23 17:30:00+00:00,19786.181640625,19820.412109375,19775.1953125,19786.826171875,63449097
2024-07-23 18:30:00+00:00,19814.71484375,19820.708984375,19784.94921875,19788.673828125,68776288
2024-07-23 19:30:00+00:00,19753.890625,19814.017578125,19736.662109375,19814.017578125,85306151
2024-07-24 13:30:00+00:00,19324.240234375,19482.548828125,19308.890625,19476.951171875,0
2024-07-24 14:30:00+00:00,19234.35546875,19331.947265625,19208.68359375,19320.810546875,142122171
2024-07-24 15:30:00+00:00,19167.07421875,19247.59375,19159.455078125,19233.314453125,144467364
2024-07-24 16:30:00+00:00,19187.103515625,19215.1875,19145.60546875,19166.7421875,105216000
2024-07-24 17:30:00+00:00,19127.197265625,19210.64453125,19124.03515625,19184.837890625,101079433
2024-07-24 18:30:00+00:00,19053.826171875,19136.509765625,19049.74609375,19128.865234375,135757439
2024-07-24 19:30:00+00:00,19037.08984375,19140.69921875,19016.9765625,19055.171875,145491839
2024-07-25 13:30:00+00:00,18924.04296875,19058.650390625,18724.302734375,19045.865234375,0
2024-07-25 14:30:00+00:00,19044.001953125,19111.8515625,18887.40234375,18914.173828125,213745202
2024-07-25 15:30:00+00:00,19179.44921875,19189.759765625,18987.88671875,19044.8828125,133463783
2024-07-25 16:30:00+00:00,19106.669921875,19226.9921875,19093.166015625,19178.685546875,109627631
2024-07-25 17:30:00+00:00,19061.693359375,19139.833984375,19033.46875,19106.4765625,100240311
2024-07-25 18:30:00+00:00,19056.9140625,19082.455078125,18956.908203125,19060.556640625,115310972
2024-07-25 19:30:00+00:00,18828.611328125,19059.740234375,18820.556640625,19056.57421875,117371000
2024-07-26 13:30:00+00:00,18995.63671875,19034.369140625,18905.818359375,18978.640625,0
2024-07-26 14:30:00+00:00,18960.365234375,19002.93359375,18900.10546875,18990.337890625,137787116
2024-07-26 15:30:00+00:00,19081.0,19094.36328125,18955.25,18960.5,109164319
2024-07-26 16:30:00+00:00,19137.51171875,19142.58203125,19081.794921875,19084.57421875,102810369
2024-07-26 17:30:00+00:00,19029.83203125,19139.52734375,19007.201171875,19137.517578125,96990770
2024-07-26 18:30:00+00:00,19029.818359375,19044.24609375,18957.9453125,19029.435546875,99107907
2024-07-26 19:30:00+00:00,19023.921875,19035.978515625,18957.421875,19029.73046875,97503538
2024-07-29 13:30:00+00:00,19145.15625,19223.76953125,19079.001953125,19129.248046875,0
2024-07-29 14:30:00+00:00,19042.552734375,19169.0234375,19008.146484375,19144.609375,137106294
2024-07-29 15:30:00+00:00,19153.765625,19184.927734375,18975.03515625,19042.216796875,103718519
2024-07-29 16:30:00+00:00,19120.8125,19194.955078125,19120.8125,19153.615234375,82430833
2024-07-29 17:30:00+00:00,19072.8828125,19145.6796875,19070.1953125,19114.3203125,79933080
2024-07-29 18:30:00+00:00,19092.01171875,19098.197265625,19043.501953125,19072.064453125,85147521
2024-07-29 19:30:00+00:00,19058.791015625,19114.53515625,19051.66015625,19093.171875,87433118
2024-07-30 13:30:00+00:00,19024.771484375,19163.76953125,19020.955078125,19130.029296875,0
2024-07-30 14:30:00+00:00,18883.99609375,19028.759765625,18839.23046875,19021.5625,194231874
2024-07-30 15:30:00+00:00,18793.623046875,18887.96875,18767.28515625,18884.04296875,154203009
2024-07-30 16:30:00+00:00,18763.779296875,18802.525390625,18667.744140625,18791.732421875,150977648
2024-07-30 17:30:00+00:00,18829.099609375,18853.58203125,18750.388671875,18764.427734375,113064417
2024-07-30 18:30:00+00:00,18791.25390625,18848.65234375,18766.408203125,18829.681640625,122641185
2024-07-30 19:30:00+00:00,18789.5390625,18866.91015625,18761.8125,18787.46484375,144515616
2024-07-31 13:30:00+00:00,19286.71484375,19324.25390625,19165.2578125,19224.337890625,0
2024-07-31 14:30:00+00:00,19341.322265625,19345.23046875,19268.01953125,19290.884765625,157358262
2024-07-31 15:30:00+00:00,19303.56640625,19365.220703125,19295.064453125,19344.54296875,114846462
2024-07-31 16:30:00+00:00,19296.439453125,19334.51953125,19279.78125,19301.115234375,98238571
2024-07-31 17:30:00+00:00,19329.337890625,19335.4453125,19207.23828125,19291.34375,115238884
2024-07-31 18:30:00+00:00,19294.916015625,19425.83203125,19278.84765625,19329.763671875,171500039
2024-07-31 19:30:00+00:00,19360.56640625,19408.59375,19284.236328125,19293.669921875,138175000
2024-08-01 13:30:00+00:00,19315.052734375,19535.92578125,19314.74609375,19377.166015625,0
2024-08-01 14:30:00+00:00,19127.845703125,19326.55078125,19119.43359375,19311.6796875,207822809
2024-08-01 15:30:00+00:00,19018.736328125,19139.728515625,18989.673828125,19128.87109375,156193255
2024-08-01 16:30:00+00:00,18882.783203125,19018.822265625,18854.001953125,19018.29296875,154605911
2024-08-01 17:30:00+00:00,18784.03515625,18897.724609375,18763.982421875,18883.912109375,161393497
2024-08-01 18:30:00+00:00,18840.013671875,18841.162109375,18737.3515625,18783.673828125,170373060
2024-08-01 19:30:00+00:00,18882.05859375,18923.75390625,18817.9453125,18843.326171875,153197000
